id	team	year	stats_league	is_pitcher	is_new	is_foreign	games_played	plate_appearances	singles	doubles	triples	home_runs	strikeouts	bases_on_balls	runs
4347	hir	2012	jindies	true	true	false	0	0	0	0	0	0	0	0	0
4344	yok	2012	jindies	true	true	false	0	0	0	0	0	0	0	0	0
3390	han	2012	npb	false	false	false	144	590	110	28	7	5	72	78	71
88	rak	2012	npb	true	false	false	8	191	41	5	0	2	26	17	25
89	sft	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
3514	yom	2012	npb	true	false	false	31	670	98	32	4	7	115	55	72
4338	sei	2012	juniv	false	true	false	0	0	0	0	0	0	0	0	0
3367	lot	2012	npb	false	false	false	30	72	10	4	0	0	16	3	5
68	yom	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
71	sei	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
73	chu	2012	npb	false	false	false	2	6	1	1	0	0	3	0	0
2495	yom	2012	npb	false	false	false	83	142	32	4	1	0	30	4	9
74	nip	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
75	nip	2012	npb	true	false	false	47	199	39	7	1	4	45	16	13
77	sft	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
78	sft	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
61	yom	2012	npb	false	false	false	25	47	3	3	0	0	6	2	0
25	han	2012	npb	false	false	false	6	17	4	0	0	0	5	1	2
2289	sft	2012	npb	false	false	false	100	356	58	16	0	4	66	29	28
3016	sft	2012	npb	false	false	false	14	38	5	2	0	1	18	1	2
50	sei	2012	npb	true	false	false	2	7	1	0	0	0	1	0	0
48	sft	2012	npb	false	false	false	12	3	2	0	0	0	1	0	0
2756	sei	2012	npb	false	false	false	19	49	7	2	0	0	17	2	2
2026	rak	2012	npb	false	false	false	128	472	107	10	1	1	39	29	28
3190	nip	2012	npb	true	false	false	53	191	26	5	1	0	28	9	6
3474	orx	2012	npb	false	false	false	29	85	15	0	0	1	16	5	3
4185	sft	2012	jhs	true	true	false	0	0	0	0	0	0	0	0	0
56	hir	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
57	yak	2012	npb	false	false	false	73	118	14	4	2	2	27	9	10
3097	yak	2012	npb	true	false	false	26	699	112	20	2	12	130	29	43
49	nip	2012	npb	true	false	false	25	647	107	28	1	7	87	18	51
2624	yom	2012	npb	false	false	false	95	301	35	13	0	15	64	40	35
24	nip	2012	npb	true	false	false	19	139	27	3	1	4	17	6	12
4334	chu	2012	juniv	true	true	false	0	0	0	0	0	0	0	0	0
2787	yom	2012	npb	true	false	false	46	157	25	3	0	3	24	20	16
34	yom	2012	npb	false	false	false	38	24	1	0	0	0	6	1	2
35	lot	2012	npb	false	false	false	19	56	9	1	0	0	21	1	4
3015	chu	2012	npb	true	false	false	2	6	0	0	0	0	2	0	0
3451	orx	2012	npb	true	false	false	1	17	3	2	0	1	3	1	5
3521	han	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
51	sei	2012	npb	false	false	false	2	2	0	0	0	0	1	0	0
2509	orx	2012	npb	false	false	false	27	49	6	2	0	0	8	4	1
38	chu	2012	jhs	false	true	false	0	0	0	0	0	0	0	0	0
32	yom	2012	juniv	true	true	false	0	0	0	0	0	0	0	0	0
3096	yak	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
3149	sei	2012	npb	false	false	false	46	102	7	3	0	1	26	4	4
4330	yom	2012	jindust	true	true	false	0	0	0	0	0	0	0	0	0
39	rak	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
4126	yok	2012	jhs	false	true	false	0	0	0	0	0	0	0	0	0
41	orx	2012	npb	true	false	false	20	96	18	4	0	0	21	6	10
42	yok	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
44	yok	2012	npb	true	false	false	29	739	145	28	0	9	127	36	71
1958	chu	2012	npb	false	false	false	102	330	55	10	0	6	51	38	26
65	rak	2012	npb	true	false	false	27	866	144	19	0	8	241	27	35
45	chu	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
4328	yom	2012	jhs	false	true	false	0	0	0	0	0	0	0	0	0
62	chu	2012	npb	false	false	false	4	8	0	0	0	0	2	2	0
3509	yak	2012	npb	false	false	false	142	619	113	13	2	1	63	40	57
64	yok	2012	npb	true	false	false	1	16	4	1	0	1	1	0	4
2782	nip	2012	npb	false	false	false	49	220	50	6	1	1	21	17	25
10	nip	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
11	hir	2012	npb	true	false	false	31	128	21	6	2	3	19	11	17
14	rak	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
8	lot	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
3468	nip	2012	npb	false	false	false	42	64	10	3	0	2	17	2	3
2954	hir	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
1884	yak	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
9	han	2012	npb	false	false	false	67	131	17	7	0	3	27	14	20
12	lot	2012	npb	true	false	false	14	349	61	15	3	3	36	19	36
7	yak	2012	npb	false	false	false	12	34	7	1	0	0	5	3	1
3363	lot	2012	npb	true	false	false	21	100	15	1	0	1	24	7	6
2920	sft	2012	npb	false	false	false	114	463	109	21	3	12	48	25	48
3	rak	2012	npb	false	false	false	123	390	78	5	3	1	53	23	37
3159	sei	2012	npb	false	false	false	44	77	8	1	0	1	24	4	4
3423	yok	2012	npb	true	false	false	45	188	19	10	1	7	61	16	21
3402	yom	2012	npb	true	false	false	28	751	117	21	2	13	144	47	42
4176	nip	2012	jhs	true	true	false	0	0	0	0	0	0	0	0	0
21	nip	2012	npb	true	false	false	1	5	0	1	0	1	0	0	1
17	sei	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
3531	hir	2012	npb	true	false	false	23	82	16	4	0	1	11	3	6
4303	orx	2012	npb	false	false	true	0	0	0	0	0	0	0	0	0
3714	yok	2012	npb	true	false	true	0	0	0	0	0	0	0	0	0
2519	chu	2012	npb	false	false	false	131	522	63	24	4	12	64	72	49
3483	yak	2012	npb	true	false	false	13	68	11	4	0	0	9	4	10
3445	sei	2012	npb	true	false	false	26	744	148	24	3	9	108	41	71
2320	lot	2012	npb	false	false	false	54	120	13	3	1	1	30	5	10
402	yok	2012	npb	false	false	false	126	469	88	16	2	1	73	36	33
2961	lot	2012	npb	true	false	false	24	566	105	19	4	11	43	39	58
398	yom	2012	npb	false	false	false	53	167	22	3	2	0	24	6	12
403	han	2012	npb	true	false	false	56	216	30	7	0	2	36	14	12
4137	yok	2012	jhs	false	true	false	0	0	0	0	0	0	0	0	0
393	yom	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
397	han	2012	npb	true	false	false	2	19	5	0	1	0	2	2	4
4358	yom	2012	jindies	true	true	false	0	0	0	0	0	0	0	0	0
3716	nip	2012	npb	true	false	true	26	645	127	25	5	4	90	36	64
3734	lot	2012	npb	false	false	true	112	348	44	18	0	12	108	40	29
4373	sei	2012	mlb	true	true	true	0	0	0	0	0	0	0	0	0
2828	sei	2012	npb	false	false	false	3	0	0	0	0	0	0	0	1
355	chu	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
358	nip	2012	npb	true	false	false	7	175	39	2	0	4	25	20	20
2844	orx	2012	npb	true	false	false	50	126	25	7	1	0	26	3	5
338	rak	2012	npb	false	false	false	94	216	32	8	0	4	41	13	24
3384	orx	2012	npb	false	false	false	32	92	12	3	0	1	12	7	8
2909	lot	2012	npb	true	false	false	24	205	44	7	2	3	34	19	21
2225	hir	2012	npb	true	false	false	2	8	1	1	1	0	1	2	5
4356	yom	2012	jhs	false	true	false	0	0	0	0	0	0	0	0	0
4112	sft	2012	jhs	true	true	false	0	0	0	0	0	0	0	0	0
3153	yok	2012	npb	false	false	false	81	245	30	8	1	5	59	15	25
357	chu	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
309	nip	2012	npb	false	false	false	141	603	114	23	4	6	134	22	66
340	han	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
3166	orx	2012	npb	false	false	false	5	11	0	0	0	0	2	2	0
3421	sft	2012	npb	true	false	false	40	141	18	5	0	3	23	5	11
359	chu	2012	npb	true	false	false	26	734	114	20	1	8	120	23	38
362	han	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
3014	chu	2012	npb	true	false	false	10	203	43	5	0	3	35	18	24
280	rak	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
1896	sft	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
297	chu	2012	npb	true	false	false	11	252	31	9	0	6	31	20	14
299	orx	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
281	yak	2012	npb	true	false	false	12	253	42	11	1	5	36	30	28
283	yom	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
284	lot	2012	npb	true	false	false	14	67	10	2	0	2	12	5	5
2965	yok	2012	npb	true	false	false	21	362	72	17	0	10	50	25	57
286	lot	2012	npb	true	false	false	11	77	20	3	0	0	12	7	10
285	yak	2012	npb	true	false	false	9	38	8	2	0	0	5	3	4
3010	hir	2012	npb	false	false	false	17	27	8	1	0	0	4	0	0
2313	rak	2012	npb	true	false	false	21	92	15	3	1	1	15	7	11
288	lot	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
291	hir	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
2703	orx	2012	npb	false	false	false	48	85	17	1	0	1	10	5	6
3948	chu	2012	npb	false	false	false	102	402	56	15	1	11	89	28	26
295	sft	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
3974	chu	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
2932	sft	2012	npb	false	false	false	86	168	21	7	0	0	45	5	6
277	yom	2012	npb	true	false	false	60	239	39	4	0	2	38	16	12
293	yok	2012	npb	false	false	false	21	41	4	0	0	0	14	2	1
3557	sft	2012	npb	true	false	true	0	0	0	0	0	0	0	0	0
304	sft	2012	npb	true	false	false	8	24	3	1	0	0	6	1	2
307	chu	2012	npb	false	false	false	3	3	0	0	0	0	3	0	0
1863	sft	2012	npb	false	false	false	6	5	0	0	0	0	3	0	1
308	sft	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
3113	yom	2012	npb	false	false	false	53	116	19	7	0	1	20	4	10
264	chu	2012	npb	true	false	false	2	12	4	0	0	0	0	2	2
267	yak	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
268	nip	2012	npb	true	false	false	3	68	16	1	0	0	4	4	7
2930	lot	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
270	sft	2012	npb	true	false	false	17	446	67	14	0	7	67	33	38
282	sei	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
322	nip	2012	npb	true	false	false	1	21	3	0	0	0	4	4	1
272	orx	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
273	yak	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
3446	yak	2012	npb	true	false	false	1	15	1	2	0	1	1	2	5
1892	lot	2012	npb	true	false	false	0	0	0	0	0	0	0	0	0
276	yok	2012	npb	true	false	false	59	253	32	9	0	5	48	19	20
2361	lot	2012	npb	true	false	false	53	217	29	5	0	4	57	13	11
4321	han	2012	npb	true	false	true	0	0	0	0	0	0	0	0	0
1888	yom	2012	npb	false	false	false	0	0	0	0	0	0	0	0	0
13423	han	2013	jindust	false	true	false	0	0	0	0	0	0	0	0	0
3163	yak	2013	npb	true	false	false	15	62	7	4	0	1	9	6	6
4324	orx	2013	npb	false	false	false	50	103	9	5	0	0	23	7	8
14182	nip	2013	unknown	false	true	true	0	0	0	0	0	0	0	0	0
13491	yom	2013	unknown	true	true	true	0	0	0	0	0	0	0	0	0
420	rak	2013	npb	false	false	false	30	51	14	0	0	0	9	0	3
418	yok	2013	jindust	true	true	false	0	0	0	0	0	0	0	0	0
419	hir	2013	npb	false	false	false	53	135	26	3	0	1	21	7	15
13472	sei	2013	unknown	false	true	true	0	0	0	0	0	0	0	0	0
416	lot	2013	npb	true	false	false	6	111	20	5	0	3	6	5	13
2974	yom	2013	npb	false	false	false	138	556	109	22	1	27	47	69	72
2963	lot	2013	npb	false	false	false	15	20	2	0	0	0	3	1	2
451	rak	2013	npb	true	false	false	61	260	38	7	1	2	54	19	18
3472	lot	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
448	yom	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
2903	han	2013	npb	true	false	false	13	310	61	9	2	6	42	15	36
450	hir	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
449	yok	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
1856	han	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
3011	hir	2013	npb	false	false	false	108	397	68	21	0	6	64	32	44
4357	yom	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
464	chu	2013	npb	true	false	false	29	120	17	4	0	0	29	9	6
3171	sft	2013	npb	true	false	false	15	335	52	8	2	4	56	38	42
2304	chu	2013	npb	false	false	false	129	569	103	21	1	3	65	19	50
458	yok	2013	npb	false	false	false	141	550	111	16	7	1	90	23	53
4363	sft	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
463	nip	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
452	nip	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
453	han	2013	npb	false	false	false	110	370	61	18	0	11	73	38	38
2670	han	2013	npb	false	false	false	122	493	81	25	0	9	85	30	46
457	yak	2013	npb	false	false	false	6	5	1	0	0	0	1	0	2
454	nip	2013	jindust	true	true	false	0	0	0	0	0	0	0	0	0
2799	chu	2013	npb	true	false	false	16	93	14	9	0	3	13	6	18
456	han	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
462	sei	2013	npb	false	false	false	114	459	67	18	7	7	63	34	52
2904	han	2013	npb	false	false	false	62	86	13	3	0	0	15	3	6
461	sft	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
4562	sei	2013	jhs	true	true	false	0	0	0	0	0	0	0	0	0
2284	yak	2013	npb	false	false	false	72	244	45	8	0	1	33	20	19
427	hir	2013	npb	false	false	false	28	70	10	3	0	0	7	2	4
431	chu	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
2683	nip	2013	npb	false	false	false	26	76	6	1	2	1	22	4	8
3526	hir	2013	npb	false	false	false	76	246	41	6	0	3	33	18	22
13420	yok	2013	jindust	false	true	false	0	0	0	0	0	0	0	0	0
428	chu	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
429	yak	2013	npb	true	false	false	28	668	115	20	8	13	91	52	73
433	han	2013	npb	true	false	false	2	39	11	1	0	3	6	2	8
1862	sei	2013	npb	false	false	false	107	450	89	17	8	4	70	28	50
430	rak	2013	npb	false	false	false	126	485	99	16	2	4	37	22	37
3344	sft	2013	npb	false	false	false	135	567	114	8	6	1	98	33	54
4300	sft	2013	npb	true	false	true	0	0	0	0	0	0	0	0	0
3658	orx	2013	npb	false	false	true	143	574	90	31	2	10	76	54	37
3706	yak	2013	npb	true	false	true	57	213	33	7	0	4	52	11	15
4083	yak	2013	npb	false	false	true	106	422	52	13	0	31	92	64	58
4077	hir	2013	npb	true	false	true	29	733	128	29	1	8	137	44	79
4388	yom	2013	npb	false	false	true	69	204	22	10	1	3	54	16	12
3652	lot	2013	npb	false	false	true	98	295	41	11	0	12	72	18	21
14430	kc	2013	unknown	false	true	false	0	0	0	0	0	0	0	0	0
3682	yok	2013	npb	false	false	true	96	359	43	10	0	24	84	40	44
13477	chu	2013	unknown	true	true	true	0	0	0	0	0	0	0	0	0
14815	yok	2013	unknown	true	true	true	0	0	0	0	0	0	0	0	0
13453	han	2013	unknown	false	true	true	0	0	0	0	0	0	0	0	0
14177	chu	2013	unknown	false	true	true	0	0	0	0	0	0	0	0	0
4379	yok	2013	npb	true	false	true	0	0	0	0	0	0	0	0	0
3689	yok	2013	npb	true	false	true	10	48	9	0	0	1	6	4	3
1470	yom	2013	npb	false	false	false	144	653	128	29	2	14	100	75	84
13487	chu	2013	unknown	true	true	true	0	0	0	0	0	0	0	0	0
4377	ies-bc-ishikawa	2013	npb	false	true	true	59	138	25	8	0	4	22	10	9
1490	chu	2013	npb	false	false	false	116	182	27	8	0	0	34	5	5
3398	chu	2013	npb	false	false	false	85	166	32	8	0	4	36	8	10
1487	hir	2013	npb	false	false	false	144	554	75	25	4	14	150	44	60
1486	chu	2013	npb	false	false	true	21	26	4	0	0	0	12	3	1
11170	orx	2013	mlb	true	true	true	0	0	0	0	0	0	0	0	0
4588	rak	2013	npb	true	false	true	6	150	24	4	0	4	22	8	14
4550	hir	2013	npb	false	false	true	65	251	38	10	0	11	67	20	22
3456	sft	2013	npb	false	false	false	56	175	28	3	4	4	37	8	12
4329	yom	2013	npb	true	false	false	7	65	8	2	0	2	14	7	7
2908	sft	2013	npb	true	false	false	2	20	3	2	0	2	3	3	6
3125	hir	2013	npb	true	false	false	26	86	14	1	0	2	15	9	11
1498	rak	2013	npb	false	false	false	16	22	2	0	1	0	1	3	3
1499	nip	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
1497	han	2013	npb	true	false	false	48	188	23	10	1	2	37	20	13
13434	yak	2013	jindust	true	true	false	0	0	0	0	0	0	0	0	0
1495	lot	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
3677	sft	2013	npb	true	false	true	23	88	10	3	0	1	26	8	4
1503	yak	2013	npb	true	false	false	9	61	5	7	1	2	4	9	10
3207	mia	2013	npb	false	true	false	129	489	84	19	1	3	67	44	30
1531	yak	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
4239	orx	2013	juniv	false	true	false	0	0	0	0	0	0	0	0	0
1529	orx	2013	npb	true	false	false	10	72	16	10	0	1	16	4	17
1507	han	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
1521	yom	2013	npb	true	false	false	50	236	26	4	0	2	51	26	11
1525	hir	2013	npb	true	false	false	17	264	32	13	1	6	53	37	28
2642	han	2013	mlb	false	true	false	0	0	0	0	0	0	0	0	0
4353	sei	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
1522	sft	2013	npb	false	false	false	63	55	9	1	0	0	18	1	12
1527	sft	2013	npb	false	false	false	1	0	0	0	0	0	0	0	1
1533	han	2013	npb	true	false	false	4	49	9	3	0	2	7	2	7
1520	chu	2013	npb	false	false	false	49	53	7	1	0	1	20	1	2
1868	rak	2013	npb	true	false	false	2	10	2	1	0	0	0	1	4
1515	rak	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
1873	orx	2013	npb	false	false	false	8	29	7	0	2	0	5	2	3
1532	lot	2013	npb	true	false	false	10	48	10	3	0	2	2	6	6
2385	lot	2013	npb	false	false	false	84	199	42	3	0	0	27	15	5
2034	yom	2013	npb	false	false	false	65	149	22	4	1	0	28	12	12
1876	lot	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
2823	yok	2013	npb	true	false	false	16	358	54	19	3	7	40	37	36
2898	yak	2013	npb	false	false	false	66	88	14	2	1	0	12	10	4
1510	han	2013	npb	false	false	false	82	74	12	0	0	0	14	2	10
3544	rak	2013	npb	false	false	false	63	188	43	8	2	0	10	4	17
2891	yak	2013	npb	true	false	false	3	21	7	0	0	2	3	1	6
4225	chu	2013	juniv	true	true	false	0	0	0	0	0	0	0	0	0
1523	yok	2013	npb	true	false	false	5	41	6	2	0	1	6	5	10
1516	sei	2013	npb	true	false	false	1	18	4	3	0	1	0	3	5
4248	chu	2013	juniv	false	true	false	0	0	0	0	0	0	0	0	0
1506	chu	2013	npb	false	false	false	54	62	9	2	0	0	13	4	5
1512	yom	2013	npb	false	false	false	109	279	51	7	2	0	35	15	30
2675	han	2013	npb	true	false	false	60	216	38	8	0	2	43	12	13
13387	han	2013	jhs	true	true	false	0	0	0	0	0	0	0	0	0
1504	yok	2013	npb	true	false	false	52	202	27	5	1	4	42	18	18
1505	han	2013	npb	true	false	false	5	19	5	1	0	0	3	2	3
2702	han	2013	npb	false	false	false	81	228	46	5	0	1	39	9	9
1513	lot	2013	npb	true	false	false	21	508	80	22	2	9	83	51	48
1514	sft	2013	npb	true	false	false	39	175	30	6	0	0	34	9	8
3607	lot	2013	npb	true	false	true	25	666	105	30	4	5	112	24	52
1546	orx	2013	npb	false	false	false	32	31	4	0	0	0	9	0	6
3440	lot	2013	npb	true	false	true	11	206	46	9	0	2	26	22	18
3160	yok	2013	npb	false	false	false	51	138	23	3	0	6	26	12	11
3061	orx	2013	npb	false	false	false	131	546	101	21	0	4	74	14	52
4372	sei	2013	npb	false	false	true	144	583	110	20	4	3	75	57	55
2771	lot	2013	npb	false	false	false	61	20	1	0	1	0	4	0	1
4441	rak	2013	npb	true	false	true	58	192	23	7	0	3	29	15	17
1606	orx	2013	npb	true	false	false	70	307	47	14	0	4	80	5	21
3013	hir	2013	npb	true	false	false	5	38	3	4	0	1	6	5	4
1599	rak	2013	npb	false	false	false	138	595	120	14	3	4	104	49	78
2872	hir	2013	npb	false	false	false	102	337	53	11	1	6	55	24	25
1592	yak	2013	npb	true	false	false	66	213	32	6	1	2	40	21	19
1594	orx	2013	npb	true	false	false	12	34	7	1	0	0	5	0	2
1595	sft	2013	juniv	true	true	false	0	0	0	0	0	0	0	0	0
1593	han	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
2907	orx	2013	npb	false	false	false	134	519	104	5	2	1	61	42	43
1604	sei	2013	npb	true	false	false	3	61	15	1	0	3	5	2	6
1608	chu	2013	npb	false	false	false	91	301	42	4	1	11	59	28	28
2062	orx	2013	npb	true	false	false	2	14	5	0	0	0	3	1	3
2665	hir	2013	npb	false	false	false	91	282	53	8	0	0	22	13	15
2347	han	2013	npb	false	false	false	52	122	21	5	1	1	33	3	4
1915	han	2013	npb	false	false	false	67	69	12	1	0	0	13	8	0
4332	yak	2013	npb	false	false	false	43	51	12	0	0	0	1	3	11
1602	yak	2013	npb	true	false	false	22	82	11	6	1	3	10	5	12
3656	yom	2013	npb	true	false	true	25	630	84	20	1	11	132	44	46
1630	sft	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
2684	rak	2013	npb	true	false	false	6	19	6	1	0	0	4	2	4
2905	sft	2013	npb	false	false	false	92	217	24	3	0	2	50	8	5
13376	han	2013	jhs	false	true	false	0	0	0	0	0	0	0	0	0
13435	yak	2013	jindies	false	true	false	0	0	0	0	0	0	0	0	0
1634	yok	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
3449	sei	2013	npb	false	false	false	71	115	13	4	1	1	16	3	12
192	sft	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
2750	orx	2013	npb	true	false	false	37	148	29	7	0	2	14	16	19
2941	sft	2013	npb	true	false	false	1	15	5	0	0	0	1	3	4
4084	nip	2013	npb	false	false	true	109	325	46	13	0	14	81	25	28
3515	sei	2013	npb	false	false	false	29	23	3	0	0	0	4	0	2
1633	lot	2013	npb	false	false	false	19	28	1	1	0	1	10	3	2
1616	sft	2013	npb	false	false	false	123	536	99	15	4	0	65	37	52
1631	yom	2013	npb	true	false	false	6	41	6	2	0	1	7	1	4
1571	han	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
1570	orx	2013	npb	false	false	false	86	138	15	4	0	0	22	14	12
13450	orx	2013	jindies	false	true	false	0	0	0	0	0	0	0	0	0
1555	hir	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
13383	chu	2013	jhs	true	true	false	0	0	0	0	0	0	0	0	0
13476	orx	2013	jindies	true	true	true	0	0	0	0	0	0	0	0	0
1580	han	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
3519	lot	2013	npb	true	false	false	13	70	8	4	0	1	12	8	9
1585	sei	2013	npb	false	false	false	5	0	0	0	0	0	0	0	1
1575	rak	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
1577	sft	2013	npb	false	false	false	126	473	90	15	3	4	87	40	41
1584	han	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
1579	yom	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
3461	rak	2013	npb	true	false	false	8	44	8	5	1	0	6	1	5
2928	yak	2013	npb	false	false	false	121	497	86	21	1	13	64	37	49
3188	lot	2013	npb	false	false	false	68	13	0	0	0	0	5	1	12
2988	yok	2013	npb	true	false	false	32	132	16	7	1	2	26	12	7
1583	lot	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
13441	yok	2013	jhs	true	true	false	0	0	0	0	0	0	0	0	0
1665	hir	2013	npb	true	false	false	69	344	59	10	0	4	89	18	21
1666	nip	2013	npb	false	false	false	13	18	3	0	0	0	0	0	0
1664	sft	2013	npb	false	false	false	126	343	62	8	1	2	75	10	24
4181	yom	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
1667	han	2013	npb	false	false	false	60	103	25	3	0	0	19	6	4
4365	sft	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
13448	sft	2013	juniv	true	true	false	0	0	0	0	0	0	0	0	0
1656	yak	2013	npb	false	false	false	50	103	10	4	0	1	13	7	6
2036	nip	2013	npb	false	false	false	85	74	11	1	0	0	17	1	7
1882	hir	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
1663	hir	2013	npb	true	false	false	24	405	70	5	3	8	70	34	35
3071	lot	2013	npb	false	false	false	136	501	83	21	3	6	37	19	45
2591	sft	2013	mlb	true	true	false	0	0	0	0	0	0	0	0	0
1654	orx	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
2548	lot	2013	npb	false	false	false	140	578	87	30	1	11	99	53	58
2626	orx	2013	npb	true	false	false	12	278	39	14	6	5	36	31	35
3862	chu	2013	npb	false	false	false	140	553	120	17	0	2	58	52	35
1651	yom	2013	npb	false	false	false	5	8	0	0	0	0	1	0	0
4327	yom	2013	npb	true	false	false	4	21	4	1	0	0	3	0	3
3047	yok	2013	npb	false	false	false	11	30	2	2	0	2	2	2	2
1698	lot	2013	npb	true	false	false	6	24	6	2	0	0	3	1	4
1692	orx	2013	npb	false	false	false	66	197	27	9	0	0	48	5	11
4108	han	2013	npb	false	false	false	22	56	6	1	0	1	18	2	2
4190	han	2013	npb	true	false	false	1	22	6	1	0	0	2	3	4
1694	hir	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
1696	chu	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
3407	nip	2013	npb	false	false	false	24	33	2	0	0	2	4	0	3
1701	hir	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
1702	han	2013	npb	true	false	false	3	76	10	1	0	0	11	11	1
1689	sft	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
2643	chu	2013	npb	true	false	false	54	207	36	5	0	3	30	13	15
1693	chu	2013	npb	true	false	false	2	35	3	0	0	0	3	5	1
1697	yok	2013	npb	true	false	false	2	9	1	0	0	0	2	2	0
1705	chu	2013	npb	false	false	false	0	0	0	0	0	0	0	0	0
1706	sft	2013	npb	true	false	false	29	498	84	23	1	5	77	27	46
4224	sft	2013	juniv	true	true	false	0	0	0	0	0	0	0	0	0
3373	orx	2013	npb	false	false	false	134	597	122	21	3	9	86	75	72
1708	rak	2013	npb	false	false	false	36	24	2	0	0	0	3	2	5
1711	han	2013	npb	true	false	false	25	648	127	19	1	10	107	41	73
1700	nip	2013	npb	true	false	false	1	3	1	0	0	0	0	1	0
1712	chu	2013	npb	true	false	false	20	438	65	11	0	11	84	26	36
1703	hir	2013	npb	false	false	false	71	242	43	15	0	6	43	2	21
1704	sei	2013	npb	true	false	false	0	0	0	0	0	0	0	0	0
2571	yak	2013	npb	false	false	false	26	79	7	6	0	1	10	11	9
4055	sei	2013	npb	true	false	false	24	560	95	14	3	14	74	44	57
2580	yom	2013	npb	false	false	false	51	64	15	2	0	0	9	7	4
2902	yak	2013	npb	true	false	false	27	721	125	33	3	14	100	41	77
